id,map,region,district,district_key,iso_okato
1312,Volgograd_Region,Волгоградская область   ,Среднеахтубинский,Sredneakhtubinsky,RU-VGG-18251000000
1313,Volgograd_Region,Волгоградская область   ,Фроловский,Frolovsky,RU-VGG-18256000000
1314,Volgograd_Region,Волгоградская область   ,Котовский,Kotovsky,RU-VGG-18226000000
1315,Volgograd_Region,Волгоградская область   ,Котельниковский,Kotelnikovsky,RU-VGG-18224000000
1316,Volgograd_Region,Волгоградская область   ,Новониколаевский,Novonikolaevsky,RU-VGG-18240000000
1317,Volgograd_Region,Волгоградская область   ,Киквидзенский,Kikvidzensky,RU-VGG-18220000000
1318,Volgograd_Region,Волгоградская область   ,Жирновский,Zhirnovsky,RU-VGG-18212000000
1319,Volgograd_Region,Волгоградская область   ,Руднянский,Rudnyansky,RU-VGG-18247000000
1320,Volgograd_Region,Волгоградская область   ,Суровикинский,Surovinsky,RU-VGG-18253000000
1321,Volgograd_Region,Волгоградская область   ,Волгоград,Volgograd,RU-VGG-18401000000
1322,Volgograd_Region,Волгоградская область   ,Новоаннинский,Novoanninsky,RU-VGG-18238000000
1323,Volgograd_Region,Волгоградская область   ,Нехаевский,Nekhaevsky,RU-VGG-18234000000
1324,Volgograd_Region,Волгоградская область   ,Даниловский,Danilovsky,RU-VGG-18206000000
1325,Volgograd_Region,Волгоградская область   ,Чернышковский,Chernyshkovsky,RU-VGG-18258000000
1326,Volgograd_Region,Волгоградская область   ,Октябрьский,Oktyabrskiy,RU-VGG-18242000000
1327,Volgograd_Region,Волгоградская область   ,Михайловский,Mikhailovsky,RU-VGG-18232000000
1328,Volgograd_Region,Волгоградская область   ,Городищенский,Gorodishchensky,RU-VGG-18205000000
1329,Volgograd_Region,Волгоградская область   ,Иловлинский,Ilovlinsky,RU-VGG-18214000000
1330,Volgograd_Region,Волгоградская область   ,Старополтавский,Staropoltavsky,RU-VGG-18252000000
1331,Volgograd_Region,Волгоградская область   ,Алексеевский,Alekseevsky,RU-VGG-18202000000
1332,Volgograd_Region,Волгоградская область   ,Клетский,Kletsky,RU-VGG-18222000000
1333,Volgograd_Region,Волгоградская область   ,Серафимовичский,Serafimovichsky,RU-VGG-18250000000
1334,Volgograd_Region,Волгоградская область   ,Светлоярский,Svetloyarsky,RU-VGG-18249000000
1335,Volgograd_Region,Волгоградская область   ,Ленинский,Leninskiy,RU-VGG-18230000000
1336,Volgograd_Region,Волгоградская область   ,Урюпинский,Uryupinsky,RU-VGG-18254000000
1337,Volgograd_Region,Волгоградская область   ,Кумылженский,Kumylzhensky,RU-VGG-18246000000
1338,Volgograd_Region,Волгоградская область   ,Калачёвский,Kalachevsky,RU-VGG-18216000000
1339,Volgograd_Region,Волгоградская область   ,Волжский,Volzhsky,RU-VGG-18410000000
1340,Volgograd_Region,Волгоградская область   ,Фролово,Frolovo,RU-VGG-18428000000
1341,Volgograd_Region,Волгоградская область   ,Урюпинск,Uryupinsk,RU-VGG-18425000000
1342,Volgograd_Region,Волгоградская область   ,Михайловка,Mikhailovka,RU-VGG-18420000000
1343,Volgograd_Region,Волгоградская область   ,Камышин,Kamyshin,RU-VGG-18415000000
1344,Volgograd_Region,Волгоградская область   ,Быковский,Bykovsky,RU-VGG-18204000000
1345,Volgograd_Region,Волгоградская область   ,Николаевский,Nikolaevsky,RU-VGG-18236000000
1346,Volgograd_Region,Волгоградская область   ,Дубовский,Dubovsky,RU-VGG-18208000000
1347,Volgograd_Region,Волгоградская область   ,Палласовский,Pallasovsky,RU-VGG-18245000000
1348,Volgograd_Region,Волгоградская область   ,Камышинский,Kamyshinsky,RU-VGG-18218000000
1349,Volgograd_Region,Волгоградская область   ,Еланский,Elansky,RU-VGG-18210000000
1350,Vologda_Region,Вологодская область ,Великоустюгский,Velikoustyugsky,RU-VLG-19214000000
1351,Vologda_Region,Вологодская область ,Кичменгско-Городецкий,KichmengskoGorodetsky,RU-VLG-19230000000
1352,Vologda_Region,Вологодская область ,Никольский,Nikolsky,RU-VLG-19234000000
1353,Vologda_Region,Вологодская область ,Нюксенский,Nyuksensky,RU-VLG-19236000000
1354,Vologda_Region,Вологодская область ,Бабушкинский,Babushkinsky,RU-VLG-19208000000
1355,Vologda_Region,Вологодская область ,Тарногский,Tarnogsky,RU-VLG-19242000000
1356,Vologda_Region,Вологодская область ,Тотемский,Totemsky,RU-VLG-19246000000
1357,Vologda_Region,Вологодская область ,Верховажский,Verkhovazhsky,RU-VLG-19216000000
1358,Vologda_Region,Вологодская область ,Сямженский,Syamzhensky,RU-VLG-19240000000
1359,Vologda_Region,Вологодская область ,Грязовецкий,Gryazovetsky,RU-VLG-19224000000
1360,Vologda_Region,Вологодская область ,Междуреченский,Mezhdurechensky,RU-VLG-19232000000
1361,Vologda_Region,Вологодская область ,Сокольский,Sokolsky,RU-VLG-19238000000
1362,Vologda_Region,Вологодская область ,Харовский,Kharovsky,RU-VLG-19252000000
1363,Vologda_Region,Вологодская область ,Вожегодский,Vozhegodsky,RU-VLG-19218000000
1364,Vologda_Region,Вологодская область ,Усть-Кубинский,UstKubinsky,RU-VLG-19248000000
1365,Vologda_Region,Вологодская область ,Вологодский,_Vologodsky,RU-VLG-19220000000
1366,Vologda_Region,Вологодская область ,Кирилловский,Kirillovsky,RU-VLG-19228000000
1367,Vologda_Region,Вологодская область ,Шекснинский,Sheksninsky,RU-VLG-19258000000
1368,Vologda_Region,Вологодская область ,Череповецкий,Cherepovetsky,RU-VLG-19256000000
1369,Vologda_Region,Вологодская область ,Вашкинский,Vashkinsky,RU-VLG-19212000000
1370,Vologda_Region,Вологодская область ,Белозерский,Belozersky,RU-VLG-19210000000
1371,Vologda_Region,Вологодская область ,Кадуйский,Kaduysky,RU-VLG-19226000000
1372,Vologda_Region,Вологодская область ,Устюженский,Ustyuzhensky,RU-VLG-19250000000
1373,Vologda_Region,Вологодская область ,Чагодощенский,Chagodoshchensky,RU-VLG-19254000000
1374,Vologda_Region,Вологодская область ,Бабаевский,Babaevsky,RU-VLG-19205000000
1375,Vologda_Region,Вологодская область ,Вытегорский,Vytegorsky,RU-VLG-19222000000
1376,Vologda_Region,Вологодская область ,Вологда,Vologda,RU-VLG-19401000000
1377,Vologda_Region,Вологодская область ,Череповец,Cherepovets,RU-VLG-19430000000
1378,Voronezh_Region,Воронежская область   ,Воронеж,Voronezh,RU-VOR-20401000000
1379,Voronezh_Region,Воронежская область   ,Рамонский,Ramonsky,RU-VOR-20243000000
1380,Voronezh_Region,Воронежская область   ,Семилукский,Semiluksky,RU-VOR-20249000000
1381,Voronezh_Region,Воронежская область   ,Хохольский,Khokholsky,RU-VOR-20256000000
1382,Voronezh_Region,Воронежская область   ,Нижнедевицкий,Nizhnedevitsky,RU-VOR-20223000000
1383,Voronezh_Region,Воронежская область   ,Репьёвский,Repyovsky,RU-VOR-20245000000
1384,Voronezh_Region,Воронежская область   ,Нововоронеж,Novovoronezh,RU-VOR-20427000000
1385,Voronezh_Region,Воронежская область   ,Каширский,Kashirsky,RU-VOR-20220000000
1386,Voronezh_Region,Воронежская область   ,Острогожский,Ostrogozhsky,RU-VOR-20231000000
1387,Voronezh_Region,Воронежская область   ,Лискинский,Liskinsky,RU-VOR-20221000000
1388,Voronezh_Region,Воронежская область   ,Каменский,Kamensky,RU-VOR-20217000000
1389,Voronezh_Region,Воронежская область   ,Ольховатский,Olkhovatsky,RU-VOR-20229000000
1390,Voronezh_Region,Воронежская область   ,Подгоренский,Podgorensky,RU-VOR-20241000000
1391,Voronezh_Region,Воронежская область   ,Павловский,Pavlovsky,RU-VOR-20233000000
1392,Voronezh_Region,Воронежская область   ,Верхнемамонский,Verkhnemamonsky,RU-VOR-20210000000
1393,Voronezh_Region,Воронежская область   ,Россошанский,Rossoshansky,RU-VOR-20247000000
1394,Voronezh_Region,Воронежская область   ,Кантемировский,Kantemirovsky,RU-VOR-20219000000
1395,Voronezh_Region,Воронежская область   ,Богучарский,Bogucharsky,RU-VOR-20205000000
1396,Voronezh_Region,Воронежская область   ,Петропавловский,Petropavlovsky,RU-VOR-20237000000
1397,Voronezh_Region,Воронежская область   ,Калачеевский,Kalacheevsky,RU-VOR-20215000000
1398,Voronezh_Region,Воронежская область   ,Бобровский,Bobrovsky,RU-VOR-20204000000
1399,Voronezh_Region,Воронежская область   ,Бутурлиновский,Buturlinovsky,RU-VOR-20208000000
1400,Voronezh_Region,Воронежская область   ,Воробьёвский,Vorobievsky,RU-VOR-20212000000
1401,Voronezh_Region,Воронежская область   ,Новоусманский,Novousmansky,RU-VOR-20225000000
1402,Voronezh_Region,Воронежская область   ,Панинский,Paninsky,RU-VOR-20235000000
1403,Voronezh_Region,Воронежская область   ,Аннинский,Anninsky,RU-VOR-20202000000
1404,Voronezh_Region,Воронежская область   ,Таловский,Talovsky,RU-VOR-20251000000
1405,Voronezh_Region,Воронежская область   ,Новохопёрский,Novokhopyorsky,RU-VOR-20227000000
1406,Voronezh_Region,Воронежская область   ,Верхнехавский,Verkhnekhavsky,RU-VOR-20211000000
1407,Voronezh_Region,Воронежская область   ,Эртильский,Ertilsky,RU-VOR-20258000000
1408,Voronezh_Region,Воронежская область   ,Терновский,Ternovsky,RU-VOR-20254000000
1409,Voronezh_Region,Воронежская область   ,Грибановский,Gribanovsky,RU-VOR-20213000000
1410,Voronezh_Region,Воронежская область   ,Борисоглебский,Borisoglebsky,RU-VOR-20206000000
1411,Voronezh_Region,Воронежская область   ,Борисоглебск,Borisoglebsk,RU-VOR-20410000000
1412,Voronezh_Region,Воронежская область   ,Поворинский,Povorinsky,RU-VOR-20239000000
1413,Zaporozhye_Region,Запорожская область  ,Акимовский,Akimovsky,RU-ZPR-23201000000
1414,Zaporozhye_Region,Запорожская область  ,Бердянский,Berdyansky,RU-ZPR-23203000000
1415,Zaporozhye_Region,Запорожская область  ,Васильевский,Vasilievsky,RU-ZPR-23205000000
1416,Zaporozhye_Region,Запорожская область  ,Весёловский,Veselovsky,RU-ZPR-23207000000
1417,Zaporozhye_Region,Запорожская область  ,Каменско-Днепровский,KamenskoDneprovsky,RU-ZPR-23212000000
1418,Zaporozhye_Region,Запорожская область  ,Куйбышевский,Kuibyshevsky,RU-ZPR-23214000000
1419,Zaporozhye_Region,Запорожская область  ,Мелитопольский,Melitopolsky,RU-ZPR-23216000000
1420,Zaporozhye_Region,Запорожская область  ,Михайловский,Mikhailovsky,RU-ZPR-23218000000
1421,Zaporozhye_Region,Запорожская область  ,Пологовский,Pologovsky,RU-ZPR-23223000000
1422,Zaporozhye_Region,Запорожская область  ,Приазовский,Priazovsky,RU-ZPR-23225000000
1423,Zaporozhye_Region,Запорожская область  ,Приморский,Primorsky,RU-ZPR-23227000000
1424,Zaporozhye_Region,Запорожская область  ,Токмакский,Tokmaksky,RU-ZPR-23232000000
1425,Zaporozhye_Region,Запорожская область  ,Черниговский,Chernigovsky,RU-ZPR-23237000000
1426,Zaporozhye_Region,Запорожская область  ,Бердянск,Berdyansk,RU-ZPR-23403000000
1427,Zaporozhye_Region,Запорожская область  ,Мелитополь,Melitopol,RU-ZPR-23401000000
1428,Zaporozhye_Region,Запорожская область  ,Энергодар,Energodar,RU-ZPR-23405000000
1429,Zaporozhye_Region,Запорожская область  ,Гуляйпольский,Gulyaipolsky,RU-ZPR-23232000016
1430,Zaporozhye_Region,Запорожская область  ,Ореховский,Orekhovsky,RU-ZPR-23232000015
1431,Zaporozhye_Region,Запорожская область  ,Новониколаевский,Novonikolaevsky,RU-ZPR-23232000014
1432,Zaporozhye_Region,Запорожская область  ,Вольнянский,Volnyansky,RU-ZPR-23232000013
1433,Zaporozhye_Region,Запорожская область  ,Запорожский,Zaporozhsky,RU-ZPR-23232000012
1434,Zaporozhye_Region,Запорожская область  ,Запорожье,Zaporozhye,RU-ZPR-23232000011
